price,bedrooms,bathrooms,latitude,longitude,property_type,tenure,listing_update_reason,summary,url
315000,3,2.0,51.57321,-3.24335,Semi-Detached,FREEHOLD,price_reduced,"A well-presented three-bedroom semi-detached home set over three floors on Dulas Island Close, Caerphilly. Located in a great area close to local amenities, this spacious property offers flexible living in a sought-after location-ideal for families or first-time buyers.",https://www.rightmove.co.uk/properties/161920811#/?channel=RES_BUY
250000,2,1.0,51.49345,-3.157397,Flat,SHARE_OF_FREEHOLD,price_reduced,"OFFERS OVER £250,000 A great size TWO bedroom first floor flat. Offering a separate modern kitchen, spacious lounge, Two bedrooms, and bathroom. Located in Penylan with a choice of parks and high street a short walk away. The property has a large loft space and scope to convert * su...",https://www.rightmove.co.uk/properties/158100392#/?channel=RES_BUY
399950,3,2.0,51.412354,-3.283056,Semi-Detached,FREEHOLD,new,"Welcome to this recently improved and beautifully presented three-bedroom bay-fronted home, perfectly positioned on Colcot Road. The property boasts an impressive rear garden, ample off-road parking for multiple vehicles, and a converted garage with electricity, making it perfect for use as a hom...",https://www.rightmove.co.uk/properties/163710692#/?channel=RES_BUY
425000,4,2.0,51.55195,-3.32065,Detached,FREEHOLD,price_reduced,Welcome To Your Perfect Family Home. A Substantial And Highly Individual Detached House In The Heart Of Efail Isaf!,https://www.rightmove.co.uk/properties/163153820#/?channel=RES_BUY
254800,3,1.0,51.484629,-3.227018,End of Terrace,FREEHOLD,new,"Extended 3-bed end of terrace in the heart of Canton, just off Cowbridge Road East. Boasting 3 reception rooms, modern kitchen, and stylish bathroom. Close to Treganna & Plasmawr schools, shops, cafés, and city transport links. A perfect family home with room to grow",https://www.rightmove.co.uk/properties/163710575#/?channel=RES_BUY
200000,3,1.0,51.516357,-3.10363,Terraced,FREEHOLD,new,Three bedroom mid terrace family home located in a quiet cul de sac. Call Darlows for more information on !,https://www.rightmove.co.uk/properties/163709963#/?channel=RES_BUY
260000,2,1.0,51.534324,-3.132834,Semi-Detached,FREEHOLD,new,"Nestled in a tranquil corner of a quiet cul de sac, with plenty of parking you will find 5, Foxberry Close. With plenty of schools and amenities nearby and easy access to the motorway, the property is ideal for a young family, investors, a professional couple or first time buyers, looki...",https://www.rightmove.co.uk/properties/148423451#/?channel=RES_BUY
315000,3,1.0,51.544305,-3.268329,Terraced,FREEHOLD,new,"**TERRACED COTTAGE**EXTENDED**THREE BEDROOMS**BEAUTIFULLY MAINTAINED REAR GARDEN**A beautifully extended three bedroom cottage in the sought after area of Taffs Well. Entrance porch, spacious lounge, dining room, kitchen and WC. To the first floor; master bedroom, a further double bedroom, family...",https://www.rightmove.co.uk/properties/163709297#/?channel=RES_BUY
300000,3,1.0,51.495632,-3.242358,House,FREEHOLD,price_reduced,"Located on Pwllmelin Road in the area of Fairwater, Cardiff, this delightful semi-detached house offers a perfect blend of comfort and convenience. Spanning an impressive 1,027 square feet, the property features three well-proportioned bedrooms, making it an ideal home for families or those seeki...",https://www.rightmove.co.uk/properties/161741174#/?channel=RES_BUY
235000,2,1.0,51.493064,-3.173411,Terraced,FREEHOLD,price_reduced,"* NEWLY REFURBISHED * We are pleased offered for sale this two bedroom terrace property which has undergone a renovation. This property has a bright contemporary finish throughout, and ideal for any first time buyer as it is ""move in ready"". Offering a hall, through lounge dining room, sleek ...",https://www.rightmove.co.uk/properties/162273056#/?channel=RES_BUY
210000,2,2.0,51.530129,-3.14936,End of Terrace,FREEHOLD,price_reduced,"A modern style end of link property, conveniently located opposite Cyncoed Medical Centre and Aldi supermarket and a further walk to additional supermarkets of Lidl and Waitrose and bus links to the City Centre. Lounge, compact cloakroom/WC/shower room, kitchen/breakfast room, 2 bedrooms and a f...",https://www.rightmove.co.uk/properties/162423176#/?channel=RES_BUY
270000,3,2.0,51.57838,-3.23887,Detached Bungalow,FREEHOLD,price_reduced,"This detached bungalow features three bedrooms, off-road parking, a garage, and is situated in a great location close to amenities. Offered with no onward chain, it's an excellent opportunity for a hassle-free move.",https://www.rightmove.co.uk/properties/156239732#/?channel=RES_BUY
469950,4,2.0,51.492031,-3.217353,Terraced,FREEHOLD,price_reduced,"A stunning, extended four bedroom mid-terrace house located on this no through road, a stones throw away from Llandaff Village. A large open plan kitchen/diner/sitting area takes centre stage with bi-folding doors leading out onto the rear garden. Modernised throughout by the current own...",https://www.rightmove.co.uk/properties/162041315#/?channel=RES_BUY
300000,2,1.0,51.501219,-3.15956,Apartment,LEASEHOLD,new,"A beautifully presented two bedroom first floor flat. The accommodation comprises: private entrance, spacious landing ideal if working from home, bay fronted living room with a bespoke window seat with storage into bay, double bedroom with recently fitted wardrobes, bedroom two, kitchen/dining ro...",https://www.rightmove.co.uk/properties/163693238#/?channel=RES_BUY
300000,3,2.0,51.55272,-3.02874,Town House,FREEHOLD,new,"Set in a desirable area, this stylish 3 bedroom townhouse features spacious interiors over 3 floors, including a sleek kitchen/diner, cosy lounge, and top-floor suite. With a landscaped garden, driveway, and garage, it’s a move-in-ready home offering comfort, convenience, and contemporary appeal.",https://www.rightmove.co.uk/properties/163691189#/?channel=RES_BUY
375000,3,2.0,51.43601,-3.20681,Detached,FREEHOLD,new,NO CHAIN - 3 BED DETACHED - LARGER THAN AVERAGE PLOT - Council Tax Band - E - GARAGE TO REAR,https://www.rightmove.co.uk/properties/163691156#/?channel=RES_BUY
499950,4,1.0,51.516835,-3.255306,Detached,FREEHOLD,price_reduced,"** EXTENDED DETACHED PROPERTY ** FOUR BEDROOMS ** GARAGE CONVERSION INTO OFFICE ** RADYR COMPREHENSIVE SCHOOL CATCHMENT ** A beautifully presented, modernised four bedroom detached property in the sought after area; Radyr. Entrance porch leading to a spacious hallway, good sized family lounge, op...",https://www.rightmove.co.uk/properties/159271859#/?channel=RES_BUY
435000,3,2.0,51.528949,-3.246317,Detached,FREEHOLD,new,"Set in the desirable village of Tongwynlais, this immaculately presented three bedroom detached home is offered to the market for the first time since its construction over 30 years ago. The current owners have lovingly maintained and upgraded the property, creating a warm and inviting home with ...",https://www.rightmove.co.uk/properties/163690784#/?channel=RES_BUY
399950,3,1.0,51.430248,-3.187084,Semi-Detached,FREEHOLD,new,"A wonderfully renovated, improved and extended three bedroom semi-detached house located on a quiet cul-de-sac and offering an extremely good level of accommodation ideal for a wide range of buyers. The property comprises a spacious entrance hall, extended lounge and sitting room, cloakroom and k...",https://www.rightmove.co.uk/properties/163690367#/?channel=RES_BUY
250000,3,2.0,51.56922,-3.2467,Terraced,FREEHOLD,new,"THREE BEDROOM HOME * ENSUITE TO MASTER * SPACIOUS FAMILY LOUNGE * OPEN PLAN KITCHEN/DINER * LOW MAINTENANCE GARDEN * TWO CAR DRIVEWAY * PRIVATE CUL-DE-SAC POSITION. Set on the most sought after estate in Caerphilly, a must see three bedroom link home with Ensuite!",https://www.rightmove.co.uk/properties/163689455#/?channel=RES_BUY
220000,3,1.0,51.606439,-3.231663,Terraced,FREEHOLD,price_reduced,"Immaculate 3-bed home on Church Street, Llanbradach with spacious loft room. Features open-plan living, modern L-shaped kitchen with island, stylish new bathroom, and low-maintenance garden with garage. Refurbished to a high standard—move-in ready!",https://www.rightmove.co.uk/properties/163686221#/?channel=RES_BUY
245000,2,1.0,51.51346,-3.3132,Semi-Detached,FREEHOLD,new,"An ideal first purchase or downsize with this two bedroom semi-detached home with a downstairs cloakroom/wc, 12ft kitchen/diner, two allocated parking spaces and an enclosed rear garden. Situated with easy access to the M4.",https://www.rightmove.co.uk/properties/163686119#/?channel=RES_BUY
314995,3,1.0,51.53644,-3.122608,Semi-Detached,FREEHOLD,new,"Modern three-bedroom home in sought-after Old St. Mellons, Cardiff. Features include a spacious living room, fitted kitchen/diner, two first-floor bedrooms, bathroom, and a generous top-floor primary bedroom. Benefits from gas central heating, double glazing, off-road parking, and a landscaped...",https://www.rightmove.co.uk/properties/163682618#/?channel=RES_BUY
339950,4,2.0,51.508952,-3.267871,Terraced,FREEHOLD,price_reduced,"** FOUR BEDROOM MID TERRACE FAMILY HOME ** UPGRADED KITCHEN WITH INTEGRATED APPLIANCES ** TWO CAR PARKING ** A spacious and well presented four bedroom detached family home in a sought after modern development, close to transport links and a short drive to Radyr village. Entrance hallway, cloakro...",https://www.rightmove.co.uk/properties/162892574#/?channel=RES_BUY
300000,3,1.0,51.50193,-3.20654,Terraced,FREEHOLD,new,"Immaculate three bed family home, excellent location in close proximtiy to well regarded schools, transport links and University Hospital of Wales.",https://www.rightmove.co.uk/properties/163681451#/?channel=RES_BUY
450000,3,2.0,51.511663,-3.252463,Detached,FREEHOLD,price_reduced,"** EXTENDED THREE BEDROOM DETACHED FAMILY HOME ** DETACHED GARAGE ** HIGH SPEC FIXTURES AND FITTINGS THROUGHOUT** An immaculately presented Redrow Warwick style property , spacious three bedroom detached family home in the sought after area of Radyr with amenities on the door step along with a v...",https://www.rightmove.co.uk/properties/160482266#/?channel=RES_BUY
300000,3,1.0,51.52757,-3.09463,Detached,FREEHOLD,price_reduced,"Located in a quiet cul de sac of St Mellons is this newly renovated three bedroom detached house that really offers everything for a growing family. Being chain free and within easy reach of schools, bus stops and shops. This could this be your forever home?",https://www.rightmove.co.uk/properties/162675617#/?channel=RES_BUY
225000,3,2.0,51.40778,-3.26588,Terraced,FREEHOLD,price_reduced,"NO ONGOING CHAIN - RECENTLY RENOVATED - CLOSE TO TOWN CENTRE & TRANSPORT LINKS. Generous size rear garden, town centre, easy access to public transport and link roads. Please call to arrange your viewing!",https://www.rightmove.co.uk/properties/159583163#/?channel=RES_BUY
200000,2,1.0,51.55495,-3.01956,Terraced,FREEHOLD,new,"This beautifully presented and charming two- bedroom terraced home is ideally located and boasts a welcoming living room, a sleek and stylish modern kitchen, two spacious double bedrooms, a private rear garden , and the convenience of allocated parking.",https://www.rightmove.co.uk/properties/160018733#/?channel=RES_BUY
375000,2,2.0,51.432006,-3.181532,Flat,SHARE_OF_FREEHOLD,new,"A well presented, spacious two bedroom first floor apartment situated on one of Penarth’s most desired streets. Conveniently located to local amenities, transport links, Cardiff City Centre and the M4 Motorway. In catchment for Evenlode and Stanwell Schools. Accommodation briefly comprises; entra...",https://www.rightmove.co.uk/properties/163680566#/?channel=RES_BUY
260000,3,1.0,51.438522,-3.21158,Semi-Detached,FREEHOLD,new,"A three bedroom semi-detached family home in need of modernisation. Conveniently located to transport links, Dinas Powys Village, Penarth Town Centre, Cardiff City Centre and the M4 Motorway. Accommodation briefly comprises; entrance hall, living room, dining room, kitchen. First floor landing, t...",https://www.rightmove.co.uk/properties/163680386#/?channel=RES_BUY
305000,3,1.0,51.523529,-3.186394,Semi-Detached,FREEHOLD,new,MGY are delighted to present this Spacious three bedroom mid terrace property in the heart of Llanishen within walking distance to a range a shops. The property provides a sunny rear garden which is south westly facing offering a perfect space for a family to entertain. With three receptions room...,https://www.rightmove.co.uk/properties/163679156#/?channel=RES_BUY
230000,2,1.0,51.534465,-3.122892,Semi-Detached,FREEHOLD,price_reduced,"**STUNNING TWO DOUBLE BEDROOM HOME** Martin & Co are thrilled to offer this semi-detached home. Situated in the very popular new development of St Edeyrn's, boasting a fantastic community and great transport links. The ground floor boasts an entrance hall, a modern kitchen leading to the spac...",https://www.rightmove.co.uk/properties/161823059#/?channel=RES_BUY
235000,3,1.0,51.554607,-3.336016,Semi-Detached,FREEHOLD,new,"**NO ONWARD CHAIN** Dylan Davies is delighted to present with no onward chain this 3-bedroom semi-detached home located in Llantwit Fardre. Highlights include two reception rooms, upstairs shower room, driveway, detached garage and lovely enclosed rear garden. Ideal first time buy or downsize ...",https://www.rightmove.co.uk/properties/163677875#/?channel=RES_BUY
230000,2,1.0,51.539547,-3.195279,Terraced,FREEHOLD,new,A delightful 2 bedroom home with conservatory in a peaceful location in Thornhill,https://www.rightmove.co.uk/properties/163674725#/?channel=RES_BUY
205000,3,2.0,51.574581,-3.216811,Terraced,FREEHOLD,price_reduced,"**SPACIOUS THREE BEDROOM MID TERRACE HOUSE** Located in Caerphilly town walking distance to shops, train station commuting to Cardiff, primary and comprehensive schools. Good road links to the A470. The house consists of:- Entrance porch, entrance hall, lounge, sitting room/dining room, kitch...",https://www.rightmove.co.uk/properties/160171763#/?channel=RES_BUY
435000,3,2.0,51.526313,-3.231352,Semi-Detached,FREEHOLD,new,"A well-proportioned three-bedroom detached home on a generous plot in sought-after Pantmawr, just moments from Rhiwbina and Whitchurch. Offering multiple reception rooms, mature gardens, garage, and scope to extend or modernise (STPP). Excellent schools, transport links, golf club and Taff Tra...",https://www.rightmove.co.uk/properties/163672739#/?channel=RES_BUY
300000,3,2.0,51.592487,-3.19418,Detached Bungalow,FREEHOLD,price_reduced,"Nestled in the highly sought-after location of Park Avenue, this charming detached bungalow offers a perfect blend of comfort and convenience. Spanning an impressive 1,160 square feet, the property features three well-proportioned bedrooms, making it an ideal home for families or those seeking ex...",https://www.rightmove.co.uk/properties/162289610#/?channel=RES_BUY
310000,3,1.0,51.44887,-3.19794,Semi-Detached,FREEHOLD,new,"This semi-detached stone built cottage is located in the popular village of Llandough and is offered with NO CHAIN! Part of an historic hunting lodge dating back to the 1800's, requiring refurbishment, this is a great opportunity to buy a character home that you can put your own stamp on.",https://www.rightmove.co.uk/properties/163672361#/?channel=RES_BUY
280000,3,1.0,51.4876,-3.16497,Semi-Detached,FREEHOLD,new,"Exciting Opportunity in Roath! Presenting a charming three-bedroom end-terraced home in the prime location of Roath, offering convenience with a short stroll to Cardiff City Centre. This property is offered with no chain and internal viewing si recommended!",https://www.rightmove.co.uk/properties/163672130#/?channel=RES_BUY
350000,2,1.0,51.52018,-3.157745,Apartment,LEASEHOLD,new,"A modern purpose built second floor apartment, superbly re-configured internally and beautifully presented offering a contemporary feel, set back off the popular Hollybush Road just a short walk to bus links on Cyncoed Road as well as being in the school catchment for Lakeside Primary and Cardiff...",https://www.rightmove.co.uk/properties/163671833#/?channel=RES_BUY
449950,4,2.0,51.5504,-3.32263,Detached,FREEHOLD,price_reduced,"Your Dream Family Home Is Now On The Market, A Unique Detached House In The Ever-Popular Village Of Efail Isaf. We're excited to offer for sale this rare opportunity to acquire a spacious executive home in this coveted location, benefiting from a fantastic plot with generous lawned gardens!",https://www.rightmove.co.uk/properties/161894036#/?channel=RES_BUY
425000,3,,51.53343,-3.21144,Bungalow,FREEHOLD,new,Tathams offer a 3 bedroom dormer bungalow in a quiet cul-de-sac of Rhiwbina,https://www.rightmove.co.uk/properties/155855681#/?channel=RES_BUY
250000,2,1.0,51.441303,-3.174587,Terraced,FREEHOLD,price_reduced,"Located upon the small side road within the heart of the town centre. you will find this charming mews style terrace. To be sold with no ongoing chain and immediate occupation and well presented. Access through an enclosed private courtyard. Briefly comprising an entrance hall, generous lounge, k...",https://www.rightmove.co.uk/properties/162097001#/?channel=RES_BUY
340000,2,2.0,51.462978,-3.167083,Apartment,LEASEHOLD,new,"A Distinctive Waterside Apartment in the Heart of Cardiff Bay with under croft parking. Situated on the sought-after Harbour Point development, this immaculately presented two-bedroom apartment offers contemporary waterside living with a touch of individuality. Designed with a unique lay...",https://www.rightmove.co.uk/properties/163666625#/?channel=RES_BUY
220000,3,1.0,51.594482,-3.196906,Semi-Detached,FREEHOLD,new,"Beautifully maintained 3-bedroom semi-detached home near Bedwas village and the Church House pub. Features a sunny rear garden, driveway, and modern interiors with wood-effect flooring. Renovated kitchen and bathroom, plus upstairs toilet. Additional highlights include new doors, side gate acc...",https://www.rightmove.co.uk/properties/163665911#/?channel=RES_BUY
280000,3,2.0,51.595946,-3.143094,Semi-Detached,FREEHOLD,new,"*GUIDE PRICE £280,000 - £290,000
* THREE BEDROOMS
* BEAUTIFULLY PRESENTED * BRIGHT LIVING ROOM + DINER
* WELL EQUIPPED KITCHEN
* SLEEK BATHROOM
* ENCLOSED REAR GARDEN
* GARAGE
* CONVENIENT LOCATION",https://www.rightmove.co.uk/properties/163665347#/?channel=RES_BUY
220000,2,1.0,51.47161,-3.1637,Apartment,LEASEHOLD,new,"Located in a very popular area of Butetown and situated close to the water front with link roads into the City Centre and within walking distance to Mermaid Quay hosting a wide variety of restaurants, bars, cafes and shops!!!",https://www.rightmove.co.uk/properties/163663904#/?channel=RES_BUY
240000,3,1.0,51.48772,-3.15258,Terraced,FREEHOLD,new,"Step into this delightful three bedroom terraced home that perfectly blends period charm with modern comfort. From the moment you enter, you're greeted by warm character and tasteful presentation throughout",https://www.rightmove.co.uk/properties/163660967#/?channel=RES_BUY
380000,3,2.0,51.44223,-3.18842,End of Terrace,FREEHOLD,new,"This well-presented end of terrace house, featuring three bedrooms, a garden and an approved in principal pre-application to build a separate three-bedroom detached house, offers a prime investment opportunity in a desirable location with easy access to amenities, making it ideal for first-time buy",https://www.rightmove.co.uk/properties/163659509#/?channel=RES_BUY
375000,3,1.0,51.51993,-3.23108,Semi-Detached,FREEHOLD,price_reduced,NO CHAIN -Three bed semi detached home with parking and rear garden. Sought after Cul-De-Sac location with excellent transport links for commuters and well regarded schools within walking distance.,https://www.rightmove.co.uk/properties/161754077#/?channel=RES_BUY
229995,3,1.0,51.531799,-3.252405,Terraced,FREEHOLD,price_reduced,Charming Three-Bedroom Home in the Heart of Tongwynlais | Excellent Potential | Sought-After Village Location. No chain. ,https://www.rightmove.co.uk/properties/157105748#/?channel=RES_BUY
299950,3,1.0,51.480667,-3.231993,Semi-Detached,FREEHOLD,new,"Spacious 3-Bed Family Home with Loft Room, 2 Bathrooms & Stunning Garden – Ideally Located on Aintree Drive, Near Schools, Shops & Transport Links. A Perfect Family-Friendly Spot in West Cardiff – Ready to Move In & Make Your Own!",https://www.rightmove.co.uk/properties/163707791#/?channel=RES_BUY
400000,4,2.0,51.47956,-3.24742,Detached,FREEHOLD,new,This Property must be viewed to be appreciated. Sat upon a large plot of land this detached house offers so much space for the growing family.,https://www.rightmove.co.uk/properties/163268633#/?channel=RES_BUY
325000,4,2.0,51.580235,-3.218367,End of Terrace,FREEHOLD,new,"This stunning designer home is ideally located near Caerphilly town centre and schools, featuring spacious interiors with natural light, a sophisticated kitchen, and a spectacular bathroom. Enjoy landscaped gardens, LED lighting throughout, and four double bedrooms. With off-road parking and m...",https://www.rightmove.co.uk/properties/163656158#/?channel=RES_BUY
280000,3,2.0,51.462352,-3.274538,Semi-Detached,FREEHOLD,new,"A great opportunity to purchase this three bedroom, semi-detached, home with stylish accommodation comprising entrance hall, WC, living room and kitchen to the ground floor. To the first floor there are two double bedrooms, with the master bedroom benefitting from an en suite, as well as a single...",https://www.rightmove.co.uk/properties/163654400#/?channel=RES_BUY
325000,3,1.0,51.535743,-3.140298,Semi-Detached,FREEHOLD,new,"Modern & stylish 3 bed semi detached in Pontprennau, Cardiff. The ground floor offers spacious family living with large lounge, open plan kitchen/diner, & garage conversion. Upstairs features 3 bedrooms and modern family bathroom. Driveway & landscaped rear garden. Contact us now.",https://www.rightmove.co.uk/properties/163653980#/?channel=RES_BUY
315000,3,3.0,51.51894,-3.10394,Semi-Detached,FREEHOLD,new,"NEW PLOT RELEASE - KINGS DRIVE! AVAILABLE TO RESERVE OFF PLAN. THIS 'DAHLIA' STYLE HOME OFFERS 3 LOVELY BEDROOMS (MASTER WITH ENSUITE), FITTED KITCHEN/DINER, LOUNGE, CLOAKS & FAMILY BATHROOM. OFFERS OFF ROAD PARKING AND REAR GARDEN",https://www.rightmove.co.uk/properties/163649588#/?channel=RES_BUY
500000,3,2.0,51.506613,-3.211627,Detached,FREEHOLD,price_reduced,"EXCLUSIVE THREE DOUBLE BEDROOM HOME IN IDEAL WHITCHURCH LOCATION Martin & Co are delighted to present this beautiful detached home, tucked away in a quiet cul-de-sac in Whitchurch. In walking distance to village. Good school catchment area. Offering a great open plan living space.The ground ...",https://www.rightmove.co.uk/properties/157906475#/?channel=RES_BUY
210000,3,1.0,51.416748,-3.270531,Semi-Detached,FREEHOLD,new,"Well-presented three-bedroom semi-detached home in a sought-after area, complete with a garage and off-street parking. Perfect for first-time buyers or anyone looking to downsize",https://www.rightmove.co.uk/properties/163635440#/?channel=RES_BUY
375000,3,1.0,51.5402,-3.076332,Semi-Detached,FREEHOLD,new,"*GUILD PRICE £375,000 - £400,000*SEMI-DETACHED PROPERTY*THREE BEDROOMS*LIVING ROOM*DINING ROOM*KITCHEN/BREAKFAST ROOM*LARGE GATED DRIVEWAY*BEAUTIFUL REAR GARDEN*CLOAKROOM AND BATHROOM*",https://www.rightmove.co.uk/properties/163634249#/?channel=RES_BUY
350000,3,2.0,51.576639,-3.239129,Detached Bungalow,FREEHOLD,new,"Unique detached bungalow with a self-contained annexe, ideal for extended family or rental. Features spacious living areas, conservatory, modern kitchen, two bedrooms, stylish shower room, large gardens, driveway, and carport—all on a generous corner plot",https://www.rightmove.co.uk/properties/163634120#/?channel=RES_BUY
495000,4,2.0,51.55456,-3.33836,Detached,FREEHOLD,new,"** LARGE FOUR BEDROOM DETACHED FAMILY HOME ** LARGE CORNER PLOT ** TRIPLE GARAGE ** A bright and spacious four bedroom detached family house located on a large corner plot with rear gated entrance to the driveway and triple garage (offering development potential, subject to planning). Entrance ha...",https://www.rightmove.co.uk/properties/163633718#/?channel=RES_BUY
240000,2,1.0,51.489002,-3.203029,Apartment,LEASEHOLD,price_reduced,"Ground floor apartment in Pontcanna with park views, garage parking & no onward chain! This lovely, two double bedroom home has been well looked after by the current owners and boasts of character throughout with wood block flooring & feature fireplace and modernised fittings including t...",https://www.rightmove.co.uk/properties/151332821#/?channel=RES_BUY
375000,4,3.0,51.476562,-3.214703,Town House,FREEHOLD,new,"A stylish and completely transformed four bedroom town house placed on this popular development of Lansdowne Gardens. With a newly fitted kitchen taking centre stage, this would be perfect home for a growing family. The accommodation briefly comprises: Entrance Hall, Shower Room, Utilit...",https://www.rightmove.co.uk/properties/163631744#/?channel=RES_BUY
350000,4,0.0,51.530483,-3.156383,Detached,,new,"I am delighted to bring to market this rarely available detached house. This property is presented in good condition and offers an excellent opportunity for both first-time buyers and families alike. The property, which is conveniently located for public transport links and local amen...",https://www.rightmove.co.uk/properties/163630151#/?channel=RES_BUY
340000,3,1.0,51.482715,-3.205306,Terraced,FREEHOLD,new,"A fully refurbished family home & offered for sale with No Onward Chain A superb opportunity to acquire this charming terraced home set in the ever-popular Canton district of Cardiff. This well presented property offers versatile living accommodation over two floors, making it ...",https://www.rightmove.co.uk/properties/163629908#/?channel=RES_BUY
270000,3,1.0,51.48319,-3.14772,Semi-Detached,FREEHOLD,price_reduced,"A superb period feature home, briefly comprising four separate reception rooms, including a conservatory all to the ground floor with a fitted kitchen, and utility room. To the first floor there are three double bedrooms, with access to a converted loft space and a family shower room.",https://www.rightmove.co.uk/properties/159564161#/?channel=RES_BUY
280000,3,2.0,51.53775,-3.36739,Semi-Detached,FREEHOLD,price_reduced,"We're delighted to offer for sale this tastefully presented home, with spacious rooms and a perfect internal layout.An Exceptional Semi-Detached House, With Impressive Open Plan Kitchen/Diner, Garage And A High Standard Of Finish Throughout!",https://www.rightmove.co.uk/properties/157827683#/?channel=RES_BUY
310000,3,1.0,51.41229,-3.251748,Detached,FREEHOLD,new,"MGY are delighted to welcome this three bedroom detached, extended cottage to the market. Set back from the road on a private gated plot, this cherished family home offers ample off-road parking and a wonderful sense of space and seclusion. Having been loved for many years, it is now ready to wel...",https://www.rightmove.co.uk/properties/163627742#/?channel=RES_BUY
295000,3,1.0,51.464015,-3.182892,Terraced,FREEHOLD,new,"*BRIGHT AND SPACIOUS, THREE BEDROOM, MID-TERRACED HOUSE* MGY are delighted to bring to market this very well presented, three bedroom, mid-terraced house situated in the highly sought after area of Grangetown. The accommodation briefly comprises entrance hallway, lounge/diner, kitchen, three bedr...",https://www.rightmove.co.uk/properties/163627526#/?channel=RES_BUY
450000,3,1.0,51.52505,-3.235114,Semi-Detached,FREEHOLD,new,"A beautifully presented three-bedroom semi-detached home in Coryton. The property features spacious living areas, modern kitchen, & a generous rear garden. The property also benefits from a fully converted studio, ideal for a home office or guest space.",https://www.rightmove.co.uk/properties/163626698#/?channel=RES_BUY
220000,3,1.0,51.472651,-3.191799,Terraced,FREEHOLD,price_reduced,"This three-bedroom house is currently on the market for sale. It's an ideal opportunity for first-time buyers who are seeking a project as the property does need some modernising, enabling you to truly make it your own. The house boasts two double bedrooms, offering plenty of room for...",https://www.rightmove.co.uk/properties/159540074#/?channel=RES_BUY
345000,3,3.0,51.531227,-3.064552,End of Terrace,FREEHOLD,price_reduced,"For Sale: A splendid end of link town house in good condition, offering modern living at its finest. This property is ideally suited for families, with its smartly designed open-plan layout that promotes a sense of togetherness and easy flow of communication. The heart of the home is a large, hor...",https://www.rightmove.co.uk/properties/160728515#/?channel=RES_BUY
270000,3,1.0,51.514118,-3.159333,Terraced,FREEHOLD,new,"Nestled in the popular area of Springwood, Llanedeyrn, Cardiff, this immaculate terraced house presents an excellent opportunity for families and professionals alike. With three generously sized bedrooms, this property offers ample space for comfortable living. The modern kitchen is well-equipped...",https://www.rightmove.co.uk/properties/163616885#/?channel=RES_BUY
500000,4,3.0,51.58794,-3.06158,Detached,FREEHOLD,new,"A beautifully presented four-bedroom detached family home featuring two en-suites, a spacious living room, modern kitchen/ diner, conservatory,study, double garage, and a private rear garden. Ideally located with excellent access to the M4, perfect for commuters.",https://www.rightmove.co.uk/properties/163615055#/?channel=RES_BUY
279000,3,1.0,51.530597,-3.15235,End of Terrace,FREEHOLD,price_reduced,"This delightful end-terraced property forms part of a small terrace of just three homes, set within a popular and well-established residential area of Pontprennau. Ideally located close to a wide range of local amenities including Waitrose, Aldi, Lidl, a doctors' practice, and within walking dist...",https://www.rightmove.co.uk/properties/162266756#/?channel=RES_BUY
365000,4,0.0,51.509769,-3.267252,Semi-Detached,FREEHOLD,new,"We are delighted to present this immaculate, semi-detached house for sale, nestled in a highly sought-after location. This property is within easy reach of public transport links, green spaces, and walking routes, making it ideal for families who enjoy the great outdoors while still wanting to li...",https://www.rightmove.co.uk/properties/163607867#/?channel=RES_BUY
275000,2,1.0,51.485286,-3.21392,Terraced,FREEHOLD,new,"No Chain. Set just moments from the much-loved Victoria Park, this two-bedroom mid-terrace home offers a superb opportunity to create a home that’s truly your own. Whether you're stepping onto the property ladder or looking to downsize, this property ticks all the right boxes. Inside, th...",https://www.rightmove.co.uk/properties/164072408#/?channel=RES_BUY
255000,3,1.0,51.537788,-3.367392,Semi-Detached,,new,"Hywel Anthony Estate Agents are delighted to present this well-presented three-bedroom semi-detached home, located in the sought-after area of Summerfield Drive, Llantrisant. Offered for sale with no onward chain, this property represents a fantastic opportunity for a range of buyers — from...",https://www.rightmove.co.uk/properties/163607063#/?channel=RES_BUY
480000,4,1.0,51.52635,-3.21021,Detached,FREEHOLD,new,"Tucked away in a quiet and family-friendly cul-de-sac in the heart of Rhiwbina, 17 Rhos Llan is a well-maintained four-bedroom detached home offering generous living space, sunny gardens, and exciting potential for modernisation. With off-road parking, an integral garage, and no onward chain, ...",https://www.rightmove.co.uk/properties/163606877#/?channel=RES_BUY
499950,4,2.0,51.493209,-3.15708,End of Terrace,FREEHOLD,new,"We are pleased to offer for sale this beautifully presented and spacious period home. This end of terrace has a host of original features such as period floors, doors and fireplaces, mixed with modern touches such as a wood burning stove. Internally offering an impressive entrance hall, front lou...",https://www.rightmove.co.uk/properties/163606568#/?channel=RES_BUY
310000,3,,51.5617,-3.33291,Detached,FREEHOLD,price_reduced,"Three Estate Agents Talbot Green are delighted to present this spacious three-bedroom detached property, situated on a private drive in the sought-after location of Llantwit Fardre.",https://www.rightmove.co.uk/properties/161039591#/?channel=RES_BUY
